This is sort by Life Expectancyfor the year 2000.
('Lithuania', 75.4, 32400.0)
('Slovenia', 81.4, 33700.0)
('Czech Republic', 79.5, 34100.0)
('Israel', 83.3, 34100.0)
('Cyprus', 82.0, 34500.0)
('Spain', 83.3, 35700.0)
('Italy', 83.5, 35800.0)
('Oman', 77.6, 35800.0)
('New Zealand', 81.9, 36500.0)
('South Korea', 83.0, 37300.0)
('Malta', 81.3, 39300.0)
('Japan', 84.5, 39700.0)
('France', 83.1, 40000.0)
('United Kingdom', 81.1, 40400.0)
('Bahrain', 79.8, 42000.0)
('Finland', 81.8, 42400.0)
('Belgium', 81.7, 43500.0)
('Canada', 82.2, 44200.0)
('Australia', 82.7, 45500.0)
('Germany', 80.9, 46200.0)
('Austria', 82.0, 46900.0)
('Sweden', 82.8, 47200.0)
('Iceland', 83.0, 47900.0)
('Saudi Arabia', 77.1, 48100.0)
('Denmark', 81.0, 48300.0)
('Netherlands', 81.8, 50500.0)
('Andorra', 0.0, 53200.0)
('United States', 78.6, 56700.0)
('Switzerland', 84.3, 59000.0)
('Kuwait', 83.3, 64100.0)
('United Arab Emirates', 73.6, 65700.0)
('Norway', 82.6, 66300.0)
('Brunei', 75.6, 72400.0)
('Ireland', 82.3, 72400.0)
('Singapore', 85.1, 90100.0)
('Luxembourg', 82.0, 94300.0)
('Qatar', 80.5, 113000.0)

This is sort by Life Expectancyfor the year 2010.
('Haiti', 32.5, 1510.0)
('Eswatini', 46.0, 8240.0)
('Lesotho', 47.8, 2420.0)
('Central African Republic', 48.0, 982.0)
('Zimbabwe', 49.7, 1930.0)
('Mozambique', 52.0, 945.0)
('Malawi', 54.2, 1080.0)
('Somalia', 55.0, 614.0)
('Sierra Leone', 55.4, 1210.0)
('Guinea-Bissau', 55.9, 1430.0)
('Zambia', 56.0, 3340.0)
('South Africa', 56.1, 12000.0)
('Papua New Guinea', 56.3, 3100.0)
('Chad', 56.4, 1920.0)
("Cote d'Ivoire", 57.4, 2670.0)
('Guinea', 57.4, 1670.0)
('Cameroon', 57.7, 2880.0)
('Burundi', 57.8, 734.0)
('South Sudan', 57.8, 4010.0)
('"Congo, Dem. Rep."', 57.9, 660.0)
('Burkina Faso', 58.3, 1420.0)
('Eritrea', 58.6, 1960.0)
('Namibia', 59.0, 8680.0)
('Niger', 59.1, 812.0)
('Uganda', 59.1, 1590.0)
('Togo', 59.2, 1240.0)
('Mali', 59.4, 1880.0)
('"Congo, Rep."', 59.8, 5320.0)
('Afghanistan', 59.9, 1670.0)
('Angola', 59.9, 6360.0)
('Botswana', 60.2, 13200.0)
('Nigeria', 60.5, 5090.0)
('Kiribati', 60.9, 1750.0)
('Tanzania', 60.9, 2230.0)
('Kenya', 61.2, 2440.0)
('Liberia', 61.3, 1100.0)
('Benin', 61.4, 1820.0)
('Ghana', 61.6, 3030.0)
('Madagascar', 61.7, 1390.0)
('Solomon Islands', 61.7, 1870.0)
('Equatorial Guinea', 62.2, 34000.0)
('Gabon', 62.8, 15500.0)
('Ethiopia', 62.9, 1080.0)
('Marshall Islands', 63.0, 3240.0)
('Gambia', 63.6, 1550.0)
('Djibouti', 63.8, 2670.0)
('Lao', 63.8, 4220.0)
('Vanuatu', 64.0, 2950.0)
('Pakistan', 64.3, 4070.0)
('Rwanda', 64.3, 1400.0)
('Myanmar', 64.8, 3690.0)
('Senegal', 65.9, 2780.0)
('Mongolia', 66.0, 7690.0)
('Comoros', 66.5, 2430.0)
('India', 66.7, 4450.0)
('"Micronesia, Fed. Sts."', 67.0, 3320.0)
('Cambodia', 67.1, 2520.0)
('Fiji', 67.4, 7350.0)
('Sudan', 67.7, 3400.0)
('Guyana', 68.0, 5830.0)
('Yemen', 68.0, 4570.0)
('Russia', 68.1, 23300.0)
('Mauritania', 68.2, 3430.0)
('Kazakhstan', 68.4, 20100.0)
('Uzbekistan', 68.8, 4240.0)
('Sao Tome and Principe', 68.9, 2560.0)
('Nepal', 69.2, 1990.0)
('Philippines', 69.2, 5580.0)
('Azerbaijan', 69.3, 16200.0)
('Egypt', 69.4, 10000.0)
('Bangladesh', 69.5, 2520.0)
('Turkmenistan', 69.6, 9940.0)
('Indonesia', 69.7, 8460.0)
('Kyrgyz Republic', 69.7, 2790.0)
('Moldova', 69.8, 4730.0)
('Tajikistan', 69.8, 2140.0)
('Timor-Leste', 70.0, 9010.0)
('Belarus', 70.4, 16300.0)
('Bolivia', 70.8, 5340.0)
('Ukraine', 70.8, 7820.0)
('North Korea', 70.9, 1710.0)
('Tonga', 71.0, 4990.0)
('Suriname', 71.4, 14100.0)
('Bhutan', 71.6, 6810.0)
('Guatemala', 71.7, 6710.0)
('Morocco', 72.1, 6460.0)
('Samoa', 72.5, 5410.0)
('Georgia', 72.8, 6980.0)
('Honduras', 72.8, 3910.0)
('St. Vincent and the Grenadines', 72.9, 10000.0)
('United Arab Emirates', 72.9, 55400.0)
('Latvia', 73.2, 18300.0)
('Seychelles', 73.2, 20400.0)
('Lithuania', 73.3, 21100.0)
('Bahamas', 73.4, 29700.0)
('El Salvador', 73.4, 6280.0)
('Libya', 73.4, 29500.0)
('Iraq', 73.5, 13200.0)
('Vietnam', 73.5, 4430.0)
('Belize', 73.6, 7850.0)
('Dominica', 73.6, 10300.0)
('Trinidad and Tobago', 73.6, 31300.0)
('Romania', 73.7, 17500.0)
('Bulgaria', 73.8, 15300.0)
('Palestine', 73.9, 4020.0)
('Armenia', 74.0, 6700.0)
('Dominican Republic', 74.0, 11400.0)
('Mauritius', 74.0, 15900.0)
('Grenada', 74.1, 11000.0)
('Cape Verde', 74.3, 5940.0)
('Brazil', 74.4, 14600.0)
('Malaysia', 74.4, 21000.0)
('Serbia', 74.4, 13400.0)
('Hungary', 74.6, 22400.0)
('Paraguay', 74.6, 9740.0)
('Ecuador', 74.7, 9310.0)
('Sri Lanka', 74.7, 8500.0)
('Saudi Arabia', 74.8, 45400.0)
('Brunei', 75.1, 80600.0)
('Iran', 75.2, 18100.0)
('Mexico', 75.2, 16200.0)
('Oman', 75.2, 45300.0)
('Venezuela', 75.3, 16900.0)
('Slovak Republic', 75.6, 25200.0)
('St. Lucia', 75.6, 11700.0)
('Argentina', 75.8, 18900.0)
('China', 75.8, 9500.0)
('Jamaica', 75.8, 8020.0)
('Syria', 75.8, 6290.0)
('North Macedonia', 75.9, 11400.0)
('Estonia', 76.0, 22700.0)
('Montenegro', 76.0, 14000.0)
('Algeria', 76.3, 12900.0)
('Bosnia and Herzegovina', 76.3, 9760.0)
('Poland', 76.4, 21800.0)
('Uruguay', 76.4, 17200.0)
('Antigua and Barbuda', 76.6, 20700.0)
('Barbados', 76.7, 16300.0)
('Croatia', 76.8, 20800.0)
('Thailand', 77.0, 13500.0)
('Tunisia', 77.0, 10400.0)
('Lebanon', 77.2, 14400.0)
('Peru', 77.5, 10100.0)
('Albania', 77.6, 9930.0)
('Jordan', 77.6, 9390.0)
('Nicaragua', 77.6, 3970.0)
('Turkey', 77.6, 18000.0)
('Czech Republic', 77.7, 28400.0)
('Qatar', 78.0, 120000.0)
('Colombia', 78.1, 11000.0)
('Bahrain', 78.2, 40600.0)
('Panama', 78.2, 15600.0)
('Cuba', 78.3, 6700.0)
('Chile', 78.6, 19400.0)
('United States', 78.7, 49500.0)
('Maldives', 79.2, 12000.0)
('Denmark', 79.3, 44000.0)
('Costa Rica', 79.4, 12900.0)
('Slovenia', 79.5, 28700.0)
('Portugal', 80.0, 27200.0)
('Belgium', 80.1, 41100.0)
('Cyprus', 80.1, 33900.0)
('Finland', 80.2, 39800.0)
('Greece', 80.3, 28700.0)
('Germany', 80.4, 40400.0)
('Malta', 80.4, 28300.0)
('United Kingdom', 80.4, 36500.0)
('Austria', 80.6, 43300.0)
('South Korea', 80.6, 30400.0)
('Ireland', 80.7, 43500.0)
('New Zealand', 80.7, 32200.0)
('Luxembourg', 80.8, 91700.0)
('Netherlands', 80.8, 46100.0)
('Norway', 80.9, 62400.0)
('Kuwait', 81.2, 75400.0)
('Canada', 81.4, 40700.0)
('France', 81.4, 36800.0)
('Sweden', 81.5, 43000.0)
('Israel', 81.8, 29700.0)
('Australia', 82.0, 41500.0)
('Italy', 82.0, 36200.0)
('Spain', 82.0, 32500.0)
('Andorra', 82.3, 39000.0)
('Iceland', 82.4, 40100.0)
('Switzerland', 82.5, 55900.0)
('Japan', 83.1, 35800.0)
('Singapore', 83.2, 73100.0)

This is sort by Incomefor the year 2010.
('Somalia', 55.0, 614.0)
('"Congo, Dem. Rep."', 57.9, 660.0)
('Burundi', 57.8, 734.0)
('Niger', 59.1, 812.0)
('Mozambique', 52.0, 945.0)
('Central African Republic', 48.0, 982.0)
('Ethiopia', 62.9, 1080.0)
('Malawi', 54.2, 1080.0)
('Liberia', 61.3, 1100.0)
('Sierra Leone', 55.4, 1210.0)
('Togo', 59.2, 1240.0)
('Madagascar', 61.7, 1390.0)
('Rwanda', 64.3, 1400.0)
('Burkina Faso', 58.3, 1420.0)
('Guinea-Bissau', 55.9, 1430.0)
('Haiti', 32.5, 1510.0)
('Gambia', 63.6, 1550.0)
('Uganda', 59.1, 1590.0)
('Afghanistan', 59.9, 1670.0)
('Guinea', 57.4, 1670.0)
('North Korea', 70.9, 1710.0)
('Kiribati', 60.9, 1750.0)
('Benin', 61.4, 1820.0)
('Solomon Islands', 61.7, 1870.0)
('Mali', 59.4, 1880.0)
('Chad', 56.4, 1920.0)
('Zimbabwe', 49.7, 1930.0)
('Eritrea', 58.6, 1960.0)
('Nepal', 69.2, 1990.0)
('Tajikistan', 69.8, 2140.0)
('Tanzania', 60.9, 2230.0)
('Lesotho', 47.8, 2420.0)
('Comoros', 66.5, 2430.0)
('Kenya', 61.2, 2440.0)
('Bangladesh', 69.5, 2520.0)
('Cambodia', 67.1, 2520.0)
('Sao Tome and Principe', 68.9, 2560.0)
("Cote d'Ivoire", 57.4, 2670.0)
('Djibouti', 63.8, 2670.0)
('Senegal', 65.9, 2780.0)
('Kyrgyz Republic', 69.7, 2790.0)
('Cameroon', 57.7, 2880.0)
('Vanuatu', 64.0, 2950.0)
('Ghana', 61.6, 3030.0)
('Papua New Guinea', 56.3, 3100.0)
('Marshall Islands', 63.0, 3240.0)
('"Micronesia, Fed. Sts."', 67.0, 3320.0)
('Zambia', 56.0, 3340.0)
('Sudan', 67.7, 3400.0)
('Mauritania', 68.2, 3430.0)
('Myanmar', 64.8, 3690.0)
('Honduras', 72.8, 3910.0)
('Nicaragua', 77.6, 3970.0)
('South Sudan', 57.8, 4010.0)
('Palestine', 73.9, 4020.0)
('Pakistan', 64.3, 4070.0)
('Lao', 63.8, 4220.0)
('Uzbekistan', 68.8, 4240.0)
('Vietnam', 73.5, 4430.0)
('India', 66.7, 4450.0)
('Yemen', 68.0, 4570.0)
('Moldova', 69.8, 4730.0)
('Tonga', 71.0, 4990.0)
('Nigeria', 60.5, 5090.0)
('"Congo, Rep."', 59.8, 5320.0)
('Bolivia', 70.8, 5340.0)
('Samoa', 72.5, 5410.0)
('Philippines', 69.2, 5580.0)
('Guyana', 68.0, 5830.0)
('Cape Verde', 74.3, 5940.0)
('El Salvador', 73.4, 6280.0)
('Syria', 75.8, 6290.0)
('Angola', 59.9, 6360.0)
('Morocco', 72.1, 6460.0)
('Armenia', 74.0, 6700.0)
('Cuba', 78.3, 6700.0)
('Guatemala', 71.7, 6710.0)
('Bhutan', 71.6, 6810.0)
('Georgia', 72.8, 6980.0)
('Fiji', 67.4, 7350.0)
('Mongolia', 66.0, 7690.0)
('Ukraine', 70.8, 7820.0)
('Belize', 73.6, 7850.0)
('Jamaica', 75.8, 8020.0)
('Eswatini', 46.0, 8240.0)
('Indonesia', 69.7, 8460.0)
('Sri Lanka', 74.7, 8500.0)
('Namibia', 59.0, 8680.0)
('Timor-Leste', 70.0, 9010.0)
('Ecuador', 74.7, 9310.0)
('Jordan', 77.6, 9390.0)
('China', 75.8, 9500.0)
('Paraguay', 74.6, 9740.0)
('Bosnia and Herzegovina', 76.3, 9760.0)
('Albania', 77.6, 9930.0)
('Turkmenistan', 69.6, 9940.0)
('Egypt', 69.4, 10000.0)
('St. Vincent and the Grenadines', 72.9, 10000.0)
('Peru', 77.5, 10100.0)
('Dominica', 73.6, 10300.0)
('Tunisia', 77.0, 10400.0)
('Colombia', 78.1, 11000.0)
('Grenada', 74.1, 11000.0)
('Dominican Republic', 74.0, 11400.0)
('North Macedonia', 75.9, 11400.0)
('St. Lucia', 75.6, 11700.0)
('Maldives', 79.2, 12000.0)
('South Africa', 56.1, 12000.0)
('Algeria', 76.3, 12900.0)
('Costa Rica', 79.4, 12900.0)
('Botswana', 60.2, 13200.0)
('Iraq', 73.5, 13200.0)
('Serbia', 74.4, 13400.0)
('Thailand', 77.0, 13500.0)
('Montenegro', 76.0, 14000.0)
('Suriname', 71.4, 14100.0)
('Lebanon', 77.2, 14400.0)
('Brazil', 74.4, 14600.0)
('Bulgaria', 73.8, 15300.0)
('Gabon', 62.8, 15500.0)
('Panama', 78.2, 15600.0)
('Mauritius', 74.0, 15900.0)
('Azerbaijan', 69.3, 16200.0)
('Mexico', 75.2, 16200.0)
('Barbados', 76.7, 16300.0)
('Belarus', 70.4, 16300.0)
('Venezuela', 75.3, 16900.0)
('Uruguay', 76.4, 17200.0)
('Romania', 73.7, 17500.0)
('Turkey', 77.6, 18000.0)
('Iran', 75.2, 18100.0)
('Latvia', 73.2, 18300.0)
('Argentina', 75.8, 18900.0)
('Chile', 78.6, 19400.0)
('Kazakhstan', 68.4, 20100.0)
('Seychelles', 73.2, 20400.0)
('Antigua and Barbuda', 76.6, 20700.0)
('Croatia', 76.8, 20800.0)
('Malaysia', 74.4, 21000.0)
('Lithuania', 73.3, 21100.0)
('Poland', 76.4, 21800.0)
('Hungary', 74.6, 22400.0)
('Estonia', 76.0, 22700.0)
('Russia', 68.1, 23300.0)
('Slovak Republic', 75.6, 25200.0)
('Portugal', 80.0, 27200.0)
('Malta', 80.4, 28300.0)
('Czech Republic', 77.7, 28400.0)
('Greece', 80.3, 28700.0)
('Slovenia', 79.5, 28700.0)
('Libya', 73.4, 29500.0)
('Bahamas', 73.4, 29700.0)
('Israel', 81.8, 29700.0)
('South Korea', 80.6, 30400.0)
('Trinidad and Tobago', 73.6, 31300.0)
('New Zealand', 80.7, 32200.0)
('Spain', 82.0, 32500.0)
('Cyprus', 80.1, 33900.0)
('Equatorial Guinea', 62.2, 34000.0)
('Japan', 83.1, 35800.0)
('Italy', 82.0, 36200.0)
('United Kingdom', 80.4, 36500.0)
('France', 81.4, 36800.0)
('Andorra', 82.3, 39000.0)
('Finland', 80.2, 39800.0)
('Iceland', 82.4, 40100.0)
('Germany', 80.4, 40400.0)
('Bahrain', 78.2, 40600.0)
('Canada', 81.4, 40700.0)
('Belgium', 80.1, 41100.0)
('Australia', 82.0, 41500.0)
('Sweden', 81.5, 43000.0)
('Austria', 80.6, 43300.0)
('Ireland', 80.7, 43500.0)
('Denmark', 79.3, 44000.0)
('Oman', 75.2, 45300.0)
('Saudi Arabia', 74.8, 45400.0)
('Netherlands', 80.8, 46100.0)
('United States', 78.7, 49500.0)
('United Arab Emirates', 72.9, 55400.0)
('Switzerland', 82.5, 55900.0)
('Norway', 80.9, 62400.0)
('Singapore', 83.2, 73100.0)
('Kuwait', 81.2, 75400.0)
('Brunei', 75.1, 80600.0)
('Luxembourg', 80.8, 91700.0)
('Qatar', 78.0, 120000.0)

